201409015325665 	南华早报 	EDT13| EDT  	Pain of stasis 	"         没有文字档。    "
201409155325087 	南华早报 	EDT4| EDT| By Joyce Ng and Kristine Kwok  	Path to universal suffrage a steep climb 	"          Those battling for ‘true democracy’ for the past 30 years have not lost heart – despite tough rules on vote for the next chief executive in 2017 For Albert Ho Chun-yan, who has spent three decades fighting for universal suffrage, the tough ruling by Beijing on Hong Kong’s next chief executive election did not come as any surprise. “I have never been too optimistic,” says Ho, former chairman of the Democratic Party. “Hong Kong’s road to democracy is always linked with China. It’s destined to be a long, hard fight.” The National People’s Congress Standing Committee’s decision on August 31 to impose tough rules on the city’s first popular vote in 2017 – restricting the number of candidates and ensuring they meet with Beijing’s approval – dashed many Hongkongers’ hopes for democracy. The framework, giving a 1,200-member nominating committee the sole power to name candidates, and requiring that more than half the members back the aspirants – is so restrictive it has given the city little leeway to give people a genuine choice of candidates, critics say. The election reform exercise has virtually collapsed, even before next month’s second stage of consultation. Pan-democrats have vowed to boycott it and veto the model. Beijing blames pan-democrats for failing to negotiate properly, while stressing national security must not be compromised by Hong Kong’s political reforms. However, critics say that the Communist Party’s anxiety over its grip on power explains the unwillingness to allow Hong Kong to advance its quest for open elections with full suffrage. Beijing’s fears over its legitimacy could have prompted the hardline response, says Ching Cheong, a veteran journalist who has covered Chinese politics for decades. He has dismissed Beijing’s stated worry that Hong Kong must elect a patriot, and prevent the city from become a base for foreign influence. “It is the Community Party’s security, rather than national security, that is at stake,” he says. Yet Beijing loyalist Ip Kwok-him disagrees. “The concern with national security was legitimate because there are many foreign influences present in Hong Kong,” says Ip, a lawmaker with the Democratic Alliance for the Betterment and Progress of Hong Kong. “The Communist Party is indeed the republic,” he says, meaning the People’s Republic of China. “[It] really has to ensure the top leader of Hong Kong will not create trouble.” Ip says Hong Kong people should appreciate the determination of Beijing to introduce universal suffrage to the city, the first such step in the People’s Republic of China. “There’s a great deal of trust in Hong Kong. Pan-democrats should think about how to refine the system instead of staying confrontational.” The older generation of pan-democrats, such as Ho, backed Beijing’s move to resume sovereignty over the city in the 1980s, even as other Hong Kong citizens worried about returning to communist China. This group of pan-democrats wanted a democratic system to serve as a role model for the rest of the nation. The 1989 military crackdown in Tiananmen Square in 1989 only steeled their resolve. Some activists believed dialogue would move Beijing. That was tried in 2010, when Ho and two other leaders in his party were accused of having a secret meeting with officials at Beijing’s liaison office in Hong Kong to discuss the party’s reform plan for the Legislative Council. Pan-democrats from other parties were unhappy that the Democrats negotiated without them; some called it a “betrayal”. In the end, the Democrats’ proposal for adding 10 Legco seats, with a reform expanding the voter base of five seats, was passed.  Ho’s friend and fellow Democrat, Lee Wing-tat, says the 2010 meeting was a “trial-and-error” lesson for Democrats, who since then have grown more united. Lee says to rebuild trust with other pan-democrats, since last year he and Ho have held regular meetings with leaders of other democratic parties. They also involved Benny Tai Yiu-ting, a co-founder of the civil disobedience movement Occupy Central. One of the reasons given for the current election reform deadlock is the “failure” of pan-democrats to properly communicate with Beijing, as pro-Beijing heavyweight Rita Fan Hsu Lai-tai referred to it recently.  Indeed, the model laid down by the NPC Standing Committee is almost identical to the Federation of Trade Unions’ plan. Proposals by some moderates, including two groups of scholars and Civic Party lawmaker Ronny Tong Ka-wah – all eschewing public nomination – were rejected by Beijing. Ching says when the Communist Party seized power in 1949, China faced far more hostilities outside of its borders. (The Korean war started the next year and the United States imposed an embargo on China after it intervened in the war). The party was more tolerant of Hong Kong. The party did not worry that Hong Kong would “become a base of subversion”, Ching says. “It had the confidence and ambition to rule the country with widespread popularity. Why should China be more worried than it was in 1949?” Lee echoes Ching’s view, saying the fear about pan-democrats threatening national security was exaggerated. “At the end of the day, we’re talking about giving one person, one vote. It is entirely a different thing from previous reforms, which were only minor changes,” Lee adds. Widespread corruption and social problems have tarnished the party’s legitimacy, Ching says, and that prompted a tighter control over Hong Kong’s governance. For the first time since 1997, the clause of “Hong Kong people ruling Hong Kong” and “high degree of autonomy” – two principles in Hong Kong’s min-constitution, were omitted from Premier Li Keqiang’s annual work report this year. The omission shows a major shift in the approach of President Xi Jinping to Hong Kong compared with his predecessor, Hu Jintao , Ching says. “At least Hu would appear to honour [Beijing’s] promise to Hong Kong, but Xi just wiped out the clauses,” he says. The “promise” Ching refers to lay in a 2007 decision of the NPC Standing Committee. Then it ruled that Hong Kong would not have universal suffrage in the 2012 chief executive election, but would have it in 2017. In the early days of China’s economic reforms in the 1980s and 1990s, Hong Kong was revered as a crucial part of the nation’s efforts to modernise, thanks to the generous amount of investments from the city. Joseph Cheng Yu-shek, a political scientist at City University, says the dynamic between the central government and Hong Kong began to shift in about 2003, when the outbreak of severe acute respiratory syndrome hurt the city’s economy. Since then, he says, the city’s government has sought Beijing’s assistance to support its economy. Cheng cites the Closer Economic Partnership Arrangement, a trade deal with the mainland. “Hong Kong is no longer significant in China’s modernisation efforts. And the Chinese leadership may well consider Hong Kong as a source of trouble, and that Hong Kong people should be taught to understand the territory’s limitations.” Yet Ho says he is not giving up and will take part in the Occupy Central sit-in. “The door leading to talks has been shut,” he says. “We can only become more radical. I know there is a faction in Beijing that wants to give Hong Kong genuine democracy, but that this faction lost this time. I won’t lose hope.”      "
201409225302306 	都市日报 	P08| 新闻| 四叔反占  	老董富豪团上京见习总 	"          由前特首、政协副主席董建华率领的工商及专业界人士访京团，昨抵北京访问3日，料今午获国家主席习近平接见。访京团不乏香港城中富豪，包括长实主席李嘉诚等。恒基主席李兆基说，「占中」损害香港金融中心地位，人大常委会设下的普选框架，最适合香港。 今次是回归以来，第3次高规格的访京团。逾60人访京团中，包括李嘉诚儿子电盈主席李泽楷、新世界发展主席郑家纯等商界人士、6大商会代表及多名政协常委。访京团今午将获习近平接见，料谈及香港政改。 四叔指普选适合香港 泛民批评人大决定令香港有「假普选」，李兆基昨在北京说，决定适合香港，「对香港安居乐业、丰衣足食，对人民都有好处。如果搞『弯』咗，大家都冇啖好食。」他冀习近平及国家继续支持香港。 李兆基又明言反对「占中」，指「占中」没有可能改变中央的决定，「你(香港)系中国一部分，点轮到你搞搞震。」嘉华国际主席吕志和则反对罢课，认为学生应努力为香港的经济及繁荣做事。 棋哥批有人扮唔了解 政协常委陈永棋则认为，中央衷心希望政改通过，「依家有小部分人唔了解情况、或了解都扮到唔了解，我希望借访京团，中央会再讲清楚政改嘅嘢。」 对上一次高规格的商界人士访京团，是03年「沙士」及「七一」游行反对23条立法后，由已故政协副主席霍英东率领70多人上京，获时任国家主席胡锦涛接见，要求他们支持香港稳定局面。 曾钰成指访粤可改期 特首梁振英计划邀请全体立法会议员10月访问广东，民主党主席刘慧卿(图)称，未知有否党员应邀出访。另工党、公民党多名议员表明不参与，立法会主席曾钰成称，若议员认为安排太仓卒，可再考虑其他时间。 你(香港)系中国一部分，点轮到你搞搞震。 (恒基主席李兆基)    "
201409290290159 	成报 	C05| 娱乐| By Wan  	志伟：演艺人协会不会就学运发声 肥妈：不应利用小朋友 	"          「 福幼关爱20年筹款晚宴」昨日假尖沙咀举行，身为主席的曾志伟就以唐装打扮亮相，得到肥妈、戚美珍（三嫂）、余安安、佘诗曼等人出席力撑，而拉姑与老公胡须Kong双双到场时就双手合十，微笑拒绝受访。 ＜采访＞Wan＜摄影＞文 提到昨日占中行动正式展开，警方多次使用催泪弹、胡椒喷雾等驱赶学生，志伟坦言希望最终无事用和平方法完成，因人人都有言论自由，身为香港人亦很关切事件，无人想这事发生。对于警方已持长枪在场，志伟认为一定不会开枪，只怕有破坏分子混入在内，因学生一直表现和平、高举双手，而香港人都不想伤害香港人。 先前通宵留意新闻的志伟更大感痛心：「无论占不占中的出发点都是好，不想事件决裂，以前台湾都发生过，无谂过今次到香港。」问到演艺人协会可会为事件发声？他直言一定不会，因不可能代表到所有艺人的立场，最重要是不扰乱治安，让人看到文明社会。 肥妈对于今次事件就愈讲愈激动，觉得占中三子「骑劫」了罢课的学生，自己并不反对孙囝、孙囡去罢课，认为如果十月一日才去参与占中就是另一回事，但不应利用小朋友去做大人想做的事，激动反问：「他们无子女？无阿妈生？」当知道放催泪弹时就更觉得很大件事，直言：「真的惊！香港何时变成这样？六七暴动时全街炸弹，生活同经济都跌下去，如果今次都是这样就要很多年才恢复。」肥妈对今次事件持中立态度，觉得香港人有自由，可以合法、有法律申请，但扯上学生就不对，因作为父母会很担心。 三嫂觉得事件严重 刚从外地回港的三嫂对事件就并不完全了解，获悉施放催泪弹时大感惊讶，觉得事件很严重，因自己只在几岁大时望下街见过一次催泪弹，当时正值六七暴动：「学生不是习惯性上街，希望用另一方法平复；无论哪一方都可用平和、有空间好好地讲，香港是一个好好地方！」 阿佘对于警方使用催泪弹就大感惊讶，认为市民有权利去争取自己想要的，但用上武力就不好，应该要避免，因大家都是香港人，希望尽快用平和手法平息事件。问到对占中的看法？她直言问题很尖锐，但觉得为自己争取福利、民主选举是正常的事，但若有受伤或影响社会运作就是不理智的选择。    "
201409295308007 	都市日报 	P50| 娱乐  	警放催泪弹 何韵诗：太过分了 黄秋生呼吁：开放公民广场 	"          由学生罢课，在政府总部集会，以致「占中」启动，娱乐圈都有不少艺人留意事态发展。昨日有市民声援学生，占据政总对出的干诺道中，以及金钟道天桥一带，要求警方开路到添美道集会，但至傍晚警方向该批市民多次发放催泪弹，向来敢言的何韵诗得知事件后，在facebook强烈谴责警方，并说：「太过分了！」而本报致电黄秋生，他说：「希望大家冇事。」又要求开放公民广场！ 正身在内地拍剧集《枭雄》的黄秋生，虽然人不在港，但仍心系香港，对近日罢课到「占中」启动，他都有留意，秋生昨日接受本报电话访问时，得悉警方向示威者发放催泪弹，他说：「我呢度冇咁Update，如果警方开枪系非常愚蠢嘅行为，冇理由阿伯对你讲粗口，你就队冧佢?。如果你觉得市民盲目，警方无理由盲埋一份，我呼吁开放公民广场；同埋林郑月娥和警务署长曾伟雄，唔好火上加油，最重要希望大家都冇事。」 至于一向关注事件发展的何韵诗，继前日现身政府总部上台发言，支持罢课学生后，昨日她一直留意事态发展，并不时在facebook上载相片和写道：「同是香港人，不需站在对立面。」但到了傍晚，警方向手无寸铁的示威市民释放催泪弹，何韵诗再在facebook说：「太过分了，强烈谴责警方向和平示威市民释放催泪弹，暂时至少四枚……又放！这个政府疯了！」之后她还写道：「SHAME ON THE POLICE!!!!!!太过分了!!!!!!」其后她在facebook呼吁演艺界站出来，她写道：「演艺界的各位，如果你是爱香港，到了这个时候，请放下自身利益，站出来为香港说句话，请你们站出来为市民发声！须知道，你们的一句，等于一般人的一百句！」 此外葛民辉昨日亦在网上上载一张他穿了生化保护衣的相片，并写道：「点都誓屎（死）保护学生兼讲道理，请行动。声援撑桶蛇（同学），反对不公义，反对西人闩埋门打狗……我们受够鸟（了）。」而一直和何韵诗共同进退的黄耀明，虽不在港，但不时分享公民广场的现场状况，以表关心。明哥更批评说：「其实这地方是属于所有人的，不是属于甚么党派或团体的，为了香港，我们都应不分彼此继续撑下去。」    "
201409300340151 	太阳报 	C04| 娱乐  	「峰」骚袁咏仪 教囝囝学琴追女 	"          昨晚在湾仔举行的IWC《永恒的柏涛菲诺》盛宴未受占中影响，活动如常，艺人周迅、袁咏仪、吴镇宇、苏永康、荷里活女星姬蒂班查（Cate Blanchett）及超模Karolina Kurkova等均有出席。袁咏仪真空上阵，罕有地以性感打扮示人，引起哗然。问到为何如此性感，她说：「偶然性感，我喺屋企仲性感。」她又自爆儿子已开始追问她约会女仔的秘诀：「佢成日问我点约女仔，我话男仔要有魅力先可以，好似学弹琴，最后引到佢学。」另外，对于儿子在内地真人骚中因意外而令眼睛受伤，吴镇宇指可能因心理因素影响，故仍未康复：「医生做咗两次测试，视力仲模糊，但佢冇远视同近视。」    "
201409290040031 	明报 	A30| 英文| Editorial  	HK's Autumn of Discontent 	"          THE WEEK-LONG BOYCOTT ofpost-secondary classes organised by theHong Kong Federation of Students is stillgoing on, while today a group of secondarystudents are set to go on strike in response toScholarism's call. The Occupy Central movement ispoised to commence. Though its initiators have yetto announce when it will take place, they have beendisplaying the gear participants should have for theevent. In the past thirty years Hong Kong people tookpart in marches and rallies to fight for democracy orcampaign on other issues, only to see thateverything returned to normal afterwards. But nowprotest actions in Hong Kong have changedqualitatively, and it was not today that they beganto do so. The campaigns for the preservation ofQueen's Pier, against the funding for the expressrail link (XRL) project and against the Moral andNational Education subject were all different fromconventional protests in Hong Kong. They were ledby young people; political parties played no part inthem; and they were protracted. Furthermore,during the Queen's Pier and XRL protests, someprotesters confronted and clashed withlaw-enforcement officers. All this shows that, in acivil society connected by the Internet, citizens areinvolved in social movements in very different waysand to a very different extent than they were. Particularly shocking and unsettling are the actionsof some radicals, like those who stormed into theLegco Complex during the protest against thefunding for the preliminary works of the North EastNew Territories New Development project. We see no political solution to this change. Thedecision made by the National People's CongressStanding Committee has triggered suchcontroversies that more confrontations are in thecards. Protest forms like class boycotts and civildisobedience movements, unseen in Hong Kong inthe past, are now a common occurrence. Associety has become more polarised, which hashelped the radicals to gain in strength, it willsurprise nobody that one day we may see protestforms even fiercer than class boycotts and civildisobedience movements. After all, our society issuch that the more radical one is, the more easilyone can carve a niche for oneself in politics. It isone question whether it is possible to end HongKong's difficulty by political means. The pressingquestion, however, is how the SAR governmentshould act rightly and suitably to cope with newprotest forms in the new stage. The SAR government has to do much more thanto have the government headquarters fenced toprotect it against attacks. It ought to formulate acomprehensive strategy and make an effectiveplan. Particularly noteworthy is what President XiJinping said during his meeting with a group ofHong Kong businessmen and professionals, "Iresolutely support the SAR government in handlingillegal activities detrimental to social order inaccordance with the law, and I am confident thatthe SAR government can maintain Hong Kong'sstability." Chief Executive Leung Chun-ying and hisadministration ought to see that they will acquitthemselves well. Many claims have recently beenpropagated by some hawks: that, under Article 18of the Basic Law, the central government maydeclare a state of emergency in Hong Kong; thatHong Kong "has to be consigned to a blazinginferno before it can rise from the ashes", that HongKong has to undergo great turbulence before ordermay return. Now that Xi Jinping has rejected suchultra-leftist suggestions, it is incumbent on the SARgovernment to carry out the function of maintainingHong Kong's stability. If Hong Kong is in chaos, theSAR government will be to blame. As for the police, they may invariably have toclash with protesters at confrontations, from whichprotesters are not going to shy away. Theimpending Occupy Central movement, for example,will put to the test on-duty police officers' andparticipants' mental and physical strength. Bothsides have to exercise restraint and patience to theutmost so as to prevent radicals from stirring uptrouble. 明报社评 金秋蒙上肃杀阴霾艰难过后再享暖日 学联发起大专学生罢课一周，尚未结束，学民思潮号召的中学生罢课，今日登场；占中箭在弦上，虽未公布确切时间，发起人已经展示参加者要备妥的装备。 30 年来，港人争取民主或就其他事务发声，不外是示威游行集会，活动过后，一切复常；而抗争质变并非始于今日，近年由保卫皇后码头、反高铁拨款以至反国民教育科事件，已经显露有别于传统抗争，包括由年轻人担当主力，政党没有角色，抗争持续不断。在皇后码头和高铁事件，部分参加者与执法人员对抗、冲突，等等。这些事例，说明公民社会在互联网统合之下，市民参与社会运动的模式和投入程度，与过去有很大不同，特别是个中激进人物采取的手段，例如较早前反新界东北前期工程拨款，少数人「攻打」立法会大楼的暴烈行径，使人震惊与不安。 港人抗争质变，政治上看不到有望解决，比如今次人大常委会的决定，使民主选举引起争议，势必激发更多抗争，罢课、公民抗命这类手段过去不会出现，现在接连登场，加上社会氛围激化，时空有利于激进势力壮大，在愈激愈可以割占政治资源的环境下，若冒出较罢课、公民抗命更激进的抗争手段，一点也不奇怪。因此，是否有可能循政治途径化解香港困局，是另一个问题，眼前特区政府如何以正确作为、恰当措施应对新阶段抗争，是迫在眉睫的议题。 政府应对抗争，并非只是在政府总部构筑围栏，防范冲击那么简单，而是要有整体策略，做好部署。特别是国家主席习近平在会见工商及专业界别人士访京团，明确提示「坚决支持特区政府依法处置各种破坏社会秩序的违法活动，也相信特区政府有能力维护香港稳定」，就此，特首梁振英统率政府，要好自为之。近期，鹰派人物不时散播按《基本法》18 条，中央可宣布香港进入紧急状态；要香港浴火重生；大乱然后大治等吓人说法。习近平的提示，压下了这些极左害港「建言」，不过，同时突出特区政府担负维持香港稳定的职能，若香港出乱子，就是特区政府的责任。 由于日后示威者不避对抗，则警方在抗争场合与示威者的冲突，或许会成为常态，以行将发生的占中为例，对执勤警员与参加者在意志和体力上，都是极大挑战，双方务必要保持最大克制、忍耐，切勿让激进势力趁机搞事。 Glossary protracted /pr     trakt ?d/lasting for a long time or made to lastlongerin the cardsvery likely to happen in the futurecarve (sth) for oneselfsuccessfully create or get something,especially a work position, by working for it    "
201409235340713 	明报 - 教得乐 	P06,P07| 学校巡礼  	打好基础直升中学部 	"          教学进度比一般学校快 男拔附小是一间英文小学，除中文及普通话科外，全以英语教学，英文科的教材大多采用新加坡及英国的英语课程，并要学生阅读大量书籍。罗锦丽校长说： 「一年班学生已读原着版的英文小说，老师会用类似教授文学的手法，跟学生讨论故事内容、角色性格等，所以学生的语文基础非常好，写文章的水平也有质素。」此外，男拔附小的数学科亦比正常课程走前半年，以一年级为例，数学科有四册教科书，包括1A、1B、1C、1D， 教师一开始已由1C 教起。开学首两周会先以工作纸温习上学期的内容，其后会教得比一般学校快。 「我们着重学生是否懂得运用思考而非背诵，即使考试出题，你也不可以死背书回来，因为我们出的是一些需要思考的题目。」 小一不计分助适应 虽然课程艰深，但为了让学生更易适应，一年班不会计分，先让小一生慢慢适应学校要求，同时为成绩稍逊学生提供Lift Up Program，加强他们的中英数能力。学校全年共有三个学期，罗校长说即使入学初期学生程度有一定的参差，但一般到了第三个学期，差异已经甚少。 男拔附小与拔萃男书院为一条龙中学，小一至小六称为Grade 1 至6，中学则为Grade 7 至12；六年级学生只要成绩及表现符合学校基本要求，便可直升拔萃男书院。而中学部一般设施可与小学部共用，例如室内外泳池、体育馆、音乐厅及网球场等。  走出课室学习不死读 由于中学设有IB 课程，故男拔附小另一个特点是，把IB 的学习特色渗透在课程之中， 如期末举行的IBL week （Inquiry Based Learning），让学生以不同的主题分组研究、搜集资料和汇报。此外，一至六年班均有选修科，学生在每个学期中，从约60 个不同学科中选修其中一个，当中包括语文、艺术、科学及个人管理等范畴。 罗校长指学校功课量不多，学生每天做半个至一个小时的功课已经足够，也不需要太多抄写。她一直强调学生不是死读书，故走出课室的机会甚多，例如学生会参加不同的体育、音乐团队往外地交流、比赛及表演，四年班以上开始有游学团，每学年均有15 至16 个游学团出发到世界各地交流，让学生扩阔眼界。例如学校的篮球队曾到迈阿密欣赏NBA 球赛，足球队曾到英国及韩国看球赛， 合唱团则曾到澳洲表演等等。 「我们的学生自我形象很高，又有一技之长，他们不但肯定自己的能力，也懂得欣赏别人的才华。这就是DBS 学生的特点。」罗校长说。 收生提提你！  活动考思维  专注力不足易失分 罗锦丽校长表示，小朋友在等候面试时会进入观察房，当中会有30 至40 名小朋友一起等候，若他们出现欺凌别人或不按指示等行为，老师亦会记录在案。她指出，面试失分，多是由于小朋友专注力不足而未能做到老师的指令。问校长究竟会挑选什么学生，她坦言： 「我们给他们的活动会有一定的难度，以观察他们的思维能力，聪明和专注力高的小朋友会做到我们的要求，我们希望筛选出一些聪明、懂思考的小朋友。」她又指家长毋须过早催谷小朋友，因为小朋友入到学校便有机会参加各种课外活动发挥所长，所以在收生分数计算中，课外活动只占5%。  两层图书馆 男拔附小非常注重培养学生的语文能力及阅读习惯，除了每周一节的图书馆堂，也非常用心挑选书籍。设有两层高的图书馆，上下两层分别藏有大量中文及英文图书，每年更投放不少资源，寻找最适合男孩子的书目，有家长笑言学校图书馆内的藏书比公共图书馆更适合学生阅读。而孩子亦惯常与校长、教师以英语对谈，毫不怯场。  真草球场 罗锦丽校长说，小朋友喜欢户外空间，他们最喜欢到连接中小学之间的真草球场玩耍，旁边附有田径跑道，更有一个为小学生而设的树屋，在小学来说，如此的硬件设备，的确令人羡慕。  名人校友  戴耀廷  和平占中 发起人， 香港大学  法律系副教授  田北辰  立法会  议员  黎青龙  港大内科及  肝脏科  讲座教授  林子祥  著名歌手  管乐彩排 学生正进行管乐彩排。男拔附小的音乐成绩在校际音乐节甚为突出，罗锦丽校长指无论中、小学都十分注重学生运动、音乐和艺术三方面才能的发展，「基本上中学有什么兴趣小组，小学部一样有」。  活动多多 男孩子活力充沛，学校特别安排每天早上7:45 至8:40 为运动时间，其他主要课外活动则在下午课后3:00 至5:00 进行，周六亦有管弦乐或其他校队训练项目。  小一面试形式 拔萃男书院附属小学每年小一提供约150 个学位，入学标准以100 为满分，第一轮面试占30%；接着选出300 人进入第二轮面试，此部分占55%；另加10%为与学校有关系的人，包括爸爸是旧生、哥哥在本校就读、申请人为圣公会教友；至于课外活动及幼稚园成绩只占5％。 学生可选择面试语言，第一轮面试以小组进行，三名考生一同进入课室，由两名老师发问及评分，主要观察其表达能力及能否听从指令。第二轮面试，考生和家长将会面见由校董、校长及副校长组成的团队，主要跟小朋友谈及日常生活事物及提问一些思考性的问题，与家长只作简单对话。  空中花园 位于天台的两个空中花园，除了让学生在课余时有休闲空间，也可看到常识科内所教授的各种植物，寓休息于学习。  拔萃男书院附属小学  有片睇： link.mingpao.com/ 18417.htm     "
201409085302436 	信报财经新闻 	B03| 投资者日记| 走势纵横| By 张公道  	A股持续带起港股 	"          上周港股，恒指以25240 点收市，比前周升498点。周线图的升跌韵律，自5月7日恒指跌落21680点以来，最近4个月此项指标皆呈现升多跌少，而且未试过连跌两周，反映由21680点开始的中期上升浪，未有见顶迹象，宜留意。 日线图的升跌韵律，自恒指于前周一升上8月高点25243点后，其后的九个交易日，表现为「跌跌跌升升跌升跌跌」，跌六升三，跌多升少，只试过一次连升两天，表现不算强。 此项指标反映，虽然大市于上周三大升568点，把恒指带上新高的水平，但自大市升上25000点后，似乎阻力非轻，值得注意。 移动平均线方面，恒指续守于所有移平线之上。线排列正常，而且皆向上移升，但10天及20天线又渐次迫近恒指，后者须飙升数百点，才能摆脱该两线，否则很容易跌穿两条平均线。 上周的平均每天成交量为806亿元，日均成交量若能维持于800亿元之上，则大市上升的动力充沛，有利恒指挑战更高的水平。 A股持续上升，上证综指以2326点收市，而近日交投亦大增，都是向好的讯号。 本栏的投资组合，上周四开始增持，先吸入利丰（00494）及江西铜（00358），周五再以12.66元吸纳30000股思捷（00330），并且以14.94元吸纳32000股招行（03968），组合仍持有现金81万元左右【表】。 前周因害怕受「占中」所累，而且预期由25243 点开始的回落，可能跌得深一点，故此沽货，现时证明估计错误。 张公道    "
201409300050096 	文汇报 	B01| 财经新闻  	无惧冧市 壹照明首日飙 7.2倍 	"          香港文汇报讯（记者 陈楚倩）新股热潮再临，又一内地大型新股华虹半导体(1347)拟来港，集资27.9亿元。市传纯晶圆代工厂华虹半导体计划发行2.287亿股，招股价介乎11.15至12.2元，每手1,000股，入场费12,322.98元。 华虹半导体入场费12322元 外电消息指，华虹半导体将于10月3日至8日招股，10月8日定价、15日挂牌。该公司拟引入两名基石投资者，同方国芯电子及赛普拉斯分别认购1,500万美元及1,000万美元股份，两者均设6个月禁售期。 以配售形式在创业板挂牌的壹照明(8222)，昨在「占中」启动后首个交易日如常挂牌，港股大跌仍无阻大户炒卖，该股甫挂牌开报3.5元，高位曾上5.52元，全日收4.1元，较配售价0.5元飙升7.2倍，但成交仅264万股。不计手续费，每手4,000股，获分派配股的投资者账面赚1.44万元。 壹照明主席许国钊于上市仪式后表示，中环的情况较预期理想，交通亦见顺畅，不担心未能如期上市，对公司股价走势没有什么特别想法。虽然公司部分店铺位于湾仔，但暂时未见「占中」影响业务。对香港市场感乐观，由于主要客户为本地人，预料内地自由行人数大减对公司影响也不大。 此外，昨日招股的本港地基承建商三和建筑(3822)孖展认购情况理想，首日即超购逾8倍。综合4间券商，共借出1.404亿元孖展额，集资额为1,500万元。至于昨日中午截止公开认购的拉夏贝尔(6116)，市传已接近足额认购，国际配售亦已足额，该公司将于下月9日如期上市。     "
201409300340046 	太阳报 	A02| 体育  	四处堵路影响民生 	"          「占领中环」行动由原定的中环向外蔓延，金钟、铜锣湾、湾仔和旺角均有大批示威者占据马路和行人路，不少道路封闭或阻塞，无论学生、上班族和商户皆受影响。有人支持学生运动，认为争取民主比准时上班来得更重要，但也有市民抱怨示威者将「占领中环」行动带到其他区域，打乱市民日常生活，令商户生意大减，有店主要改用的士运货，经营成本大增，「净系搞中环咪好啰，依家喺度阻人返工！」 旺角不少店铺昨日均照常营业，但在人流锐减下生意大受打击。有上班族不介意学生示威，但也有人埋怨「阻人搵食」。地盘工人廖先生指示威者阻碍他到旺角上班，「香港依家有咩唔好？几百万嘅楼都有人买得起啦！」而在区内经营窗帘生意的陈女士批评示威者令「占领中环」蔓延到其他地区，属扰民行为，「我平时要送货出去，依家冇晒车，订单焗住cut咗大部分，净低啲货要搭的士运出去！」她表明不反对「占领中环」理念，「但依家多咗好多人生活受影响，净系搞中环咪好啰！」 「外国势力指手画脚」 正在旺角巴士站等车的退休人士李先生刚从内地回港，之前全不知悉「占领中环」已经启动，更加不知道示威者连旺角也一并占领，直至记者提醒下才知道巴士改道，他直指：「班友又喺度四围搞事，和和平平咪几好啰！（示威者占据的区域）好多市民同游客都会去，咁样对佢哋嘅生活好有影响，又破坏经济，好心快啲完咗佢啦！」 而在铜锣湾开设眼镜铺的梁先生，在生意受影响下更见激动，「今次件事系外国势力喺度指手画脚，（壹传媒集团主席）黎智英又畀钱啲反中乱港分子，搞到香港唔安宁！」他认为政府于反国教一役中「表现心软」，造成今日的乱局，希望当局可以用强硬手段解决占中！ 返工受阻盼上司谅解 至于中环一带的名店昨午仍有继续营业，但良久未见有客人内进，而在交易广场附近的快餐店，人流明显较平日少。铜锣湾崇光百货门外午间气氛平和，未见有警员巡逻。惟不少在中环上班的市民均怨声载道，市民陈女士指，示威者包围主要道路，影响市民上班，「平时坐巴士，依家要转车，阻住晒！」陈亦不满学民思潮召集人黄之锋获释时竖起拇指，神态嚣张。同在中环上班的张女士也不满示威人士阻碍交通令她需改搭港铁上班，造成不便。 从事金融业的林先生由大坑至中环上班，昨日车程较平日多约十五分钟。银行员工黎小姐更特意提早半小时上班，由平时一程过巴士，改为巴士转乘地铁，比平日多用了十分钟。而居于天水围在金钟中信大厦对出地盘工作的梁先生则指，平时要早上七时到达地盘报到，但因交通改道令他迟了近一小时，希望获上司谅解。    "
