439	192721	84604519
440	193600	85184000
441	194481	85766121
442	195364	86350888
443	196249	86938307
444	197136	87528384
445	198025	88121125
446	198916	88716536
447	199809	89314623
448	200704	89915392
449	201601	90518849
450	202500	91125000
451	203401	91733851
452	204304	92345408
453	205209	92959677
454	206116	93576664
455	207025	94196375
456	207936	94818816
457	208849	95443993
458	209764	96071912
459	210681	96702579
460	211600	97336000
461	212521	97972181
462	213444	98611128
463	214369	99252847
464	215296	99897344
465	216225	100544625
466	217156	101194696
467	218089	101847563
468	219024	102503232
469	219961	103161709
470	220900	103823000
471	221841	104487111
472	222784	105154048
473	223729	105823817
474	224676	106496424
475	225625	107171875
476	226576	107850176
477	227529	108531333
478	228484	109215352
479	229441	109902239
480	230400	110592000
481	231361	111284641
482	232324	111980168
483	233289	112678587
484	234256	113379904
485	235225	114084125
486	236196	114791256
487	237169	115501303
488	238144	116214272
489	239121	116930169
490	240100	117649000
491	241081	118370771
492	242064	119095488
493	243049	119823157
494	244036	120553784
495	245025	121287375
496	246016	122023936
497	247009	122763473
498	248004	123505992
499	249001	124251499
500	250000	125000000
501	251001	125751501
502	252004	126506008
503	253009	127263527
504	254016	128024064
505	255025	128787625
506	256036	129554216
507	257049	130323843
508	258064	131096512
509	259081	131872229
510	260100	132651000
511	261121	133432831
512	262144	134217728
513	263169	135005697
514	264196	135796744
515	265225	136590875
516	266256	137388096
517	267289	138188413
518	268324	138991832
519	269361	139798359
520	270400	140608000
521	271441	141420761
522	272484	142236648
523	273529	143055667
524	274576	143877824
525	275625	144703125
526	276676	145531576
527	277729	146363183
528	278784	147197952
529	279841	148035889
530	280900	148877000
531	281961	149721291
532	283024	150568768
533	284089	151419437
534	285156	152273304
535	286225	153130375
536	287296	153990656
537	288369	154854153
538	289444	155720872
539	290521	156590819
540	291600	157464000
541	292681	158340421
542	293764	159220088
543	294849	160103007
544	295936	160989184
545	297025	161878625
546	298116	162771336
547	299209	163667323
548	300304	164566592
549	301401	165469149
550	302500	166375000
551	303601	167284151
552	304704	168196608
553	305809	169112377
554	306916	170031464
555	308025	170953875
556	309136	171879616
557	310249	172808693
558	311364	173741112
559	312481	174676879
560	313600	175616000
561	314721	176558481
562	315844	177504328
563	316969	178453547
564	318096	179406144
565	319225	180362125
566	320356	181321496
567	321489	182284263
568	322624	183250432
569	323761	184220009
570	324900	185193000
571	326041	186169411
572	327184	187149248
573	328329	188132517
574	329476	189119224
575	330625	190109375
576	331776	191102976
577	332929	192100033
578	334084	193100552
579	335241	194104539
580	336400	195112000
581	337561	196122941
582	338724	197137368
583	339889	198155287
584	341056	199176704
585	342225	200201625
586	343396	201230056
587	344569	202262003
588	345744	203297472
589	346921	204336469
590	348100	205379000
591	349281	206425071
592	350464	207474688
593	351649	208527857
594	352836	209584584
595	354025	210644875
596	355216	211708736
597	356409	212776173
598	357604	213847192
599	358801	214921799
600	360000	216000000
601	361201	217081801
602	362404	218167208
603	363609	219256227
604	364816	220348864
605	366025	221445125
606	367236	222545016
607	368449	223648543
608	369664	224755712
609	370881	225866529
610	372100	226981000
611	373321	228099131
612	374544	229220928
613	375769	230346397
614	376996	231475544
615	378225	232608375
616	379456	233744896
617	380689	234885113
618	381924	236029032
619	383161	237176659
620	384400	238328000
621	385641	239483061
622	386884	240641848
623	388129	241804367
624	389376	242970624
625	390625	244140625
626	391876	245314376
627	393129	246491883
628	394384	247673152
629	395641	248858189
630	396900	250047000
631	398161	251239591
632	399424	252435968
633	400689	253636137
634	401956	254840104
635	403225	256047875
636	404496	257259456
637	405769	258474853
638	407044	259694072
639	408321	260917119
640	409600	262144000
641	410881	263374721
642	412164	264609288
643	413449	265847707
644	414736	267089984
645	416025	268336125
646	417316	269586136
647	418609	270840023
648	419904	272097792
649	421201	273359449
650	422500	274625000
651	423801	275894451
652	425104	277167808
653	426409	278445077
654	427716	279726264
655	429025	281011375
656	430336	282300416
657	431649	283593393
658	432964	284890312
659	434281	286191179
660	435600	287496000
661	436921	288804781
662	438244	290117528
663	439569	291434247
664	440896	292754944
665	442225	294079625
666	443556	295408296
667	444889	296740963
668	446224	298077632
669	447561	299418309
670	448900	300763000
671	450241	302111711
672	451584	303464448
673	452929	304821217
674	454276	306182024
675	455625	307546875
676	456976	308915776
677	458329	310288733
678	459684	311665752
679	461041	313046839
680	462400	314432000
681	463761	315821241
682	465124	317214568
683	466489	318611987
684	467856	320013504
685	469225	321419125
686	470596	322828856
687	471969	324242703
688	473344	325660672
689	474721	327082769
690	476100	328509000
691	477481	329939371
692	478864	331373888
693	480249	332812557
694	481636	334255384
695	483025	335702375
696	484416	337153536
697	485809	338608873
698	487204	340068392
699	488601	341532099
700	490000	343000000
701	491401	344472101
702	492804	345948408
703	494209	347428927
704	495616	348913664
705	497025	350402625
706	498436	351895816
707	499849	353393243
708	501264	354894912
709	502681	356400829
710	504100	357911000
711	505521	359425431
712	506944	360944128
713	508369	362467097
714	509796	363994344
715	511225	365525875
716	512656	367061696
717	514089	368601813
718	515524	370146232
719	516961	371694959
720	518400	373248000
721	519841	374805361
722	521284	376367048
723	522729	377933067
724	524176	379503424
725	525625	381078125
726	527076	382657176
727	528529	384240583
728	529984	385828352
729	531441	387420489
730	532900	389017000
731	534361	390617891
732	535824	392223168
733	537289	393832837
734	538756	395446904
735	540225	397065375
736	541696	398688256
737	543169	400315553
738	544644	401947272
739	546121	403583419
740	547600	405224000
741	549081	406869021
742	550564	408518488
743	552049	410172407
744	553536	411830784
745	555025	413493625
746	556516	415160936
747	558009	416832723
748	559504	418508992
749	561001	420189749
750	562500	421875000
751	564001	423564751
752	565504	425259008
753	567009	426957777
754	568516	428661064
755	570025	430368875
756	571536	432081216
757	573049	433798093
758	574564	435519512
759	576081	437245479
760	577600	438976000
761	579121	440711081
762	580644	442450728
763	582169	444194947
764	583696	445943744
765	585225	447697125
766	586756	449455096
767	588289	451217663
768	589824	452984832
769	591361	454756609
770	592900	456533000
771	594441	458314011
772	595984	460099648
773	597529	461889917
774	599076	463684824
775	600625	465484375
776	602176	467288576
777	603729	469097433
778	605284	470910952
779	606841	472729139
780	608400	474552000
781	609961	476379541
782	611524	478211768
783	613089	480048687
784	614656	481890304
785	616225	483736625
786	617796	485587656
787	619369	487443403
788	620944	489303872
789	622521	491169069
790	624100	493039000
791	625681	494913671
792	627264	496793088
793	628849	498677257
794	630436	500566184
795	632025	502459875
796	633616	504358336
797	635209	506261573
798	636804	508169592
799	638401	510082399
800	640000	512000000
801	641601	513922401
802	643204	515849608
803	644809	517781627
804	646416	519718464
805	648025	521660125
806	649636	523606616
807	651249	525557943
808	652864	527514112
809	654481	529475129
810	656100	531441000
811	657721	533411731
812	659344	535387328
813	660969	537367797
814	662596	539353144
815	664225	541343375
816	665856	543338496
817	667489	545338513
818	669124	547343432
819	670761	549353259
820	672400	551368000
821	674041	553387661
822	675684	555412248
823	677329	557441767
824	678976	559476224
825	680625	561515625
826	682276	563559976
827	683929	565609283
828	685584	567663552
829	687241	569722789
830	688900	571787000
831	690561	573856191
832	692224	575930368
833	693889	578009537
834	695556	580093704
835	697225	582182875
836	698896	584277056
837	700569	586376253
838	702244	588480472
839	703921	590589719
840	705600	592704000
841	707281	594823321
842	708964	596947688
843	710649	599077107
844	712336	601211584
845	714025	603351125
846	715716	605495736
847	717409	607645423
848	719104	609800192
849	720801	611960049
850	722500	614125000
851	724201	616295051
852	725904	618470208
853	727609	620650477
854	729316	622835864
855	731025	625026375
856	732736	627222016
857	734449	629422793
858	736164	631628712
859	737881	633839779
860	739600	636056000
861	741321	638277381
862	743044	640503928
863	744769	642735647
864	746496	644972544
865	748225	647214625
866	749956	649461896
867	751689	651714363
868	753424	653972032
869	755161	656234909
870	756900	658503000
871	758641	660776311
872	760384	663054848
873	762129	665338617
874	763876	667627624
875	765625	669921875
876	767376	672221376
877	769129	674526133
878	770884	676836152
879	772641	679151439
880	774400	681472000
881	776161	683797841
882	777924	686128968
883	779689	688465387
884	781456	690807104
885	783225	693154125
886	784996	695506456
887	786769	697864103
888	788544	700227072
889	790321	702595369
890	792100	704969000
891	793881	707347971
892	795664	709732288
893	797449	712121957
894	799236	714516984
895	801025	716917375
896	802816	719323136
897	804609	721734273
898	806404	724150792
899	808201	726572699
900	810000	729000000
901	811801	731432701
902	813604	733870808
903	815409	736314327
904	817216	738763264
905	819025	741217625
906	820836	743677416
907	822649	746142643
908	824464	748613312
909	826281	751089429
910	828100	753571000
911	829921	756058031
912	831744	758550528
913	833569	761048497
914	835396	763551944
915	837225	766060875
916	839056	768575296
917	840889	771095213
918	842724	773620632
919	844561	776151559
920	846400	778688000
921	848241	781229961
922	850084	783777448
923	851929	786330467
924	853776	788889024
925	855625	791453125
926	857476	794022776
927	859329	796597983
928	861184	799178752
929	863041	801765089
930	864900	804357000
931	866761	806954491
932	868624	809557568
933	870489	812166237
934	872356	814780504
935	874225	817400375
936	876096	820025856
937	877969	822656953
938	879844	825293672
939	881721	827936019
940	883600	830584000
941	885481	833237621
942	887364	835896888
943	889249	838561807
944	891136	841232384
945	893025	843908625
946	894916	846590536
947	896809	849278123
948	898704	851971392
949	900601	854670349
950	902500	857375000
951	904401	860085351
952	906304	862801408
953	908209	865523177
954	910116	868250664
955	912025	870983875
956	913936	873722816
957	915849	876467493
958	917764	879217912
959	919681	881974079
960	921600	884736000
961	923521	887503681
962	925444	890277128
963	927369	893056347
964	929296	895841344
965	931225	898632125
966	933156	901428696
967	935089	904231063
968	937024	907039232
969	938961	909853209
970	940900	912673000
971	942841	915498611
972	944784	918330048
973	946729	921167317
974	948676	924010424
975	950625	926859375
976	952576	929714176
977	954529	932574833
978	956484	935441352
979	958441	938313739
980	960400	941192000
981	962361	944076141
982	964324	946966168
983	966289	949862087
984	968256	952763904
985	970225	955671625
986	972196	958585256
987	974169	961504803
988	976144	964430272
989	978121	967361669
990	980100	970299000
991	982081	973242271
992	984064	976191488
993	986049	979146657
994	988036	982107784
995	990025	985074875
996	992016	988047936
997	994009	991026973
998	996004	994011992
999	998001	997002999
1000	1000000	1000000000
1001	1002001	1003003001
1002	1004004	1006012008
1003	1006009	1009027027
1004	1008016	1012048064
1005	1010025	1015075125
1006	1012036	1018108216
1007	1014049	1021147343
1008	1016064	1024192512
1009	1018081	1027243729
1010	1020100	1030301000
1011	1022121	1033364331
1012	1024144	1036433728
1013	1026169	1039509197
1014	1028196	1042590744
1015	1030225	1045678375
1016	1032256	1048772096
1017	1034289	1051871913
1018	1036324	1054977832
1019	1038361	1058089859
1020	1040400	1061208000
1021	1042441	1064332261
1022	1044484	1067462648
1023	1046529	1070599167
1024	1048576	1073741824
1025	1050625	1076890625
1026	1052676	1080045576
1027	1054729	1083206683
1028	1056784	1086373952
1029	1058841	1089547389
1030	1060900	1092727000
1031	1062961	1095912791
1032	1065024	1099104768
1033	1067089	1102302937
1034	1069156	1105507304
1035	1071225	1108717875
1036	1073296	1111934656
1037	1075369	1115157653
1038	1077444	1118386872
1039	1079521	1121622319
1040	1081600	1124864000
1041	1083681	1128111921
1042	1085764	1131366088
1043	1087849	1134626507
1044	1089936	1137893184
1045	1092025	1141166125
1046	1094116	1144445336
1047	1096209	1147730823
1048	1098304	1151022592
1049	1100401	1154320649
1050	1102500	1157625000
1051	1104601	1160935651
1052	1106704	1164252608
1053	1108809	1167575877
1054	1110916	1170905464
1055	1113025	1174241375
1056	1115136	1177583616
1057	1117249	1180932193
1058	1119364	1184287112
1059	1121481	1187648379
1060	1123600	1191016000
1061	1125721	1194389981
1062	1127844	1197770328
1063	1129969	1201157047
1064	1132096	1204550144
1065	1134225	1207949625
1066	1136356	1211355496
1067	1138489	1214767763
1068	1140624	1218186432
1069	1142761	1221611509
1070	1144900	1225043000
1071	1147041	1228480911
1072	1149184	1231925248
1073	1151329	1235376017
1074	1153476	1238833224
1075	1155625	1242296875
1076	1157776	1245766976
1077	1159929	1249243533
1078	1162084	1252726552
1079	1164241	1256216039
1080	1166400	1259712000
1081	1168561	1263214441
1082	1170724	1266723368
1083	1172889	1270238787
1084	1175056	1273760704
1085	1177225	1277289125
1086	1179396	1280824056
1087	1181569	1284365503
1088	1183744	1287913472
1089	1185921	1291467969
1090	1188100	1295029000
1091	1190281	1298596571
1092	1192464	1302170688
1093	1194649	1305751357
1094	1196836	1309338584
1095	1199025	1312932375
1096	1201216	1316532736
1097	1203409	1320139673
1098	1205604	1323753192
1099	1207801	1327373299
1100	1210000	1331000000
1101	1212201	1334633301
1102	1214404	1338273208
1103	1216609	1341919727
1104	1218816	1345572864
1105	1221025	1349232625
1106	1223236	1352899016
1107	1225449	1356572043
1108	1227664	1360251712
1109	1229881	1363938029
1110	1232100	1367631000
1111	1234321	1371330631
1112	1236544	1375036928
1113	1238769	1378749897
1114	1240996	1382469544
1115	1243225	1386195875
1116	1245456	1389928896
1117	1247689	1393668613
1118	1249924	1397415032
1119	1252161	1401168159
1120	1254400	1404928000
1121	1256641	1408694561
1122	1258884	1412467848
1123	1261129	1416247867
1124	1263376	1420034624
1125	1265625	1423828125
1126	1267876	1427628376
1127	1270129	1431435383
1128	1272384	1435249152
1129	1274641	1439069689
1130	1276900	1442897000
1131	1279161	1446731091
1132	1281424	1450571968
1133	1283689	1454419637
1134	1285956	1458274104
1135	1288225	1462135375
1136	1290496	1466003456
1137	1292769	1469878353
1138	1295044	1473760072
1139	1297321	1477648619
1140	1299600	1481544000
1141	1301881	1485446221
1142	1304164	1489355288
1143	1306449	1493271207
1144	1308736	1497193984
1145	1311025	1501123625
1146	1313316	1505060136
1147	1315609	1509003523
1148	1317904	1512953792
1149	1320201	1516910949
1150	1322500	1520875000
1151	1324801	1524845951
1152	1327104	1528823808
1153	1329409	1532808577
1154	1331716	1536800264
1155	1334025	1540798875
1156	1336336	1544804416
1157	1338649	1548816893
1158	1340964	1552836312
1159	1343281	1556862679
1160	1345600	1560896000
1161	1347921	1564936281
1162	1350244	1568983528
1163	1352569	1573037747
1164	1354896	1577098944
1165	1357225	1581167125
1166	1359556	1585242296
1167	1361889	1589324463
1168	1364224	1593413632
1169	1366561	1597509809
1170	1368900	1601613000
1171	1371241	1605723211
1172	1373584	1609840448
1173	1375929	1613964717
1174	1378276	1618096024
1175	1380625	1622234375
1176	1382976	1626379776
1177	1385329	1630532233
1178	1387684	1634691752
1179	1390041	1638858339
1180	1392400	1643032000
1181	1394761	1647212741
1182	1397124	1651400568
1183	1399489	1655595487
1184	1401856	1659797504
1185	1404225	1664006625
1186	1406596	1668222856
1187	1408969	1672446203
1188	1411344	1676676672
1189	1413721	1680914269
1190	1416100	1685159000
1191	1418481	1689410871
1192	1420864	1693669888
1193	1423249	1697936057
1194	1425636	1702209384
1195	1428025	1706489875
1196	1430416	1710777536
1197	1432809	1715072373
1198	1435204	1719374392
1199	1437601	1723683599
1200	1440000	1728000000
1201	1442401	1732323601
1202	1444804	1736654408
1203	1447209	1740992427
1204	1449616	1745337664
1205	1452025	1749690125
1206	1454436	1754049816
1207	1456849	1758416743
1208	1459264	1762790912
1209	1461681	1767172329
1210	1464100	1771561000
1211	1466521	1775956931
1212	1468944	1780360128
1213	1471369	1784770597
1214	1473796	1789188344
1215	1476225	1793613375
1216	1478656	1798045696
1217	1481089	1802485313
1218	1483524	1806932232
1219	1485961	1811386459
1220	1488400	1815848000
1221	1490841	1820316861
1222	1493284	1824793048
1223	1495729	1829276567
1224	1498176	1833767424
1225	1500625	1838265625
1226	1503076	1842771176
1227	1505529	1847284083
1228	1507984	1851804352
1229	1510441	1856331989
1230	1512900	1860867000
1231	1515361	1865409391
1232	1517824	1869959168
1233	1520289	1874516337
1234	1522756	1879080904
1235	1525225	1883652875
1236	1527696	1888232256
1237	1530169	1892819053
1238	1532644	1897413272
1239	1535121	1902014919
1240	1537600	1906624000
1241	1540081	1911240521
1242	1542564	1915864488
1243	1545049	1920495907
1244	1547536	1925134784
1245	1550025	1929781125
1246	1552516	1934434936
1247	1555009	1939096223
1248	1557504	1943764992
1249	1560001	1948441249
1250	1562500	1953125000
1251	1565001	1957816251
1252	1567504	1962515008
1253	1570009	1967221277
1254	1572516	1971935064
1255	1575025	1976656375
1256	1577536	1981385216
1257	1580049	1986121593
1258	1582564	1990865512
1259	1585081	1995616979
1260	1587600	2000376000
1261	1590121	2005142581
1262	1592644	2009916728
1263	1595169	2014698447
1264	1597696	2019487744
1265	1600225	2024284625
1266	1602756	2029089096
1267	1605289	2033901163
1268	1607824	2038720832
1269	1610361	2043548109
1270	1612900	2048383000
1271	1615441	2053225511
1272	1617984	2058075648
1273	1620529	2062933417
1274	1623076	2067798824
1275	1625625	2072671875
1276	1628176	2077552576
1277	1630729	2082440933
1278	1633284	2087336952
1279	1635841	2092240639
1280	1638400	2097152000
1281	1640961	2102071041
1282	1643524	2106997768
1283	1646089	2111932187
1284	1648656	2116874304
1285	1651225	2121824125
1286	1653796	2126781656
1287	1656369	2131746903
1288	1658944	2136719872
1289	1661521	2141700569
1290	1664100	2146689000
1291	1666681	2151685171
1292	1669264	2156689088
1293	1671849	2161700757
1294	1674436	2166720184
1295	1677025	2171747375
1296	1679616	2176782336
1297	1682209	2181825073
1298	1684804	2186875592
1299	1687401	2191933899
1300	1690000	2197000000
1301	1692601	2202073901
1302	1695204	2207155608
1303	1697809	2212245127
1304	1700416	2217342464
1305	1703025	2222447625
1306	1705636	2227560616
1307	1708249	2232681443
1308	1710864	2237810112
1309	1713481	2242946629
1310	1716100	2248091000
1311	1718721	2253243231
1312	1721344	2258403328
1313	1723969	2263571297
1314	1726596	2268747144
1315	1729225	2273930875
1316	1731856	2279122496
1317	1734489	2284322013
1318	1737124	2289529432
1319	1739761	2294744759
1320	1742400	2299968000
1321	1745041	2305199161
1322	1747684	2310438248
1323	1750329	2315685267
1324	1752976	2320940224
1325	1755625	2326203125
1326	1758276	2331473976
1327	1760929	2336752783
1328	1763584	2342039552
1329	1766241	2347334289
1330	1768900	2352637000
1331	1771561	2357947691
1332	1774224	2363266368
1333	1776889	2368593037
1334	1779556	2373927704
1335	1782225	2379270375
1336	1784896	2384621056
1337	1787569	2389979753
1338	1790244	2395346472
1339	1792921	2400721219
1340	1795600	2406104000
1341	1798281	2411494821
1342	1800964	2416893688
1343	1803649	2422300607
1344	1806336	2427715584
1345	1809025	2433138625
1346	1811716	2438569736
1347	1814409	2444008923
1348	1817104	2449456192
1349	1819801	2454911549
1350	1822500	2460375000
1351	1825201	2465846551
1352	1827904	2471326208
1353	1830609	2476813977
1354	1833316	2482309864
1355	1836025	2487813875
1356	1838736	2493326016
1357	1841449	2498846293
1358	1844164	2504374712
1359	1846881	2509911279
1360	1849600	2515456000
1361	1852321	2521008881
1362	1855044	2526569928
1363	1857769	2532139147
1364	1860496	2537716544
1365	1863225	2543302125
1366	1865956	2548895896
1367	1868689	2554497863
1368	1871424	2560108032
1369	1874161	2565726409
1370	1876900	2571353000
1371	1879641	2576987811
1372	1882384	2582630848
1373	1885129	2588282117
1374	1887876	2593941624
1375	1890625	2599609375
1376	1893376	2605285376
1377	1896129	2610969633
1378	1898884	2616662152
1379	1901641	2622362939
1380	1904400	2628072000
1381	1907161	2633789341
1382	1909924	2639514968
1383	1912689	2645248887
1384	1915456	2650991104
1385	1918225	2656741625
1386	1920996	2662500456
1387	1923769	2668267603
1388	1926544	2674043072
1389	1929321	2679826869
1390	1932100	2685619000
1391	1934881	2691419471
1392	1937664	2697228288
1393	1940449	2703045457
1394	1943236	2708870984
1395	1946025	2714704875
1396	1948816	2720547136
1397	1951609	2726397773
1398	1954404	2732256792
1399	1957201	2738124199
1400	1960000	2744000000
1401	1962801	2749884201
1402	1965604	2755776808
1403	1968409	2761677827
1404	1971216	2767587264
1405	1974025	2773505125
1406	1976836	2779431416
1407	1979649	2785366143
1408	1982464	2791309312
1409	1985281	2797260929
1410	1988100	2803221000
1411	1990921	2809189531
1412	1993744	2815166528
1413	1996569	2821151997
1414	1999396	2827145944
1415	2002225	2833148375
1416	2005056	2839159296
1417	2007889	2845178713
1418	2010724	2851206632
1419	2013561	2857243059
1420	2016400	2863288000
1421	2019241	2869341461
1422	2022084	2875403448
1423	2024929	2881473967
1424	2027776	2887553024
1425	2030625	2893640625
1426	2033476	2899736776
1427	2036329	2905841483
